"","Player","Position","Injury","Game Status","Team","Week"
"386","DeSean Jackson","WR","Concussion, Shoulder","Questionable","Tampa Bay Buccaneers",2
"387","Jason Pierre-Paul","DE","Knee","Questionable","Tampa Bay Buccaneers",2
"388","Donovan Smith","T","Knee","Not Listed","Tampa Bay Buccaneers",2
"389","Vita Vea","DT","Calf","Out","Tampa Bay Buccaneers",2
"390","Daniel Brown","TE","Shoulder","Not Listed","Chicago Bears",2
"391","Bryce Callahan","CB","Knee","Not Listed","Chicago Bears",2
"392","DeAndre Houston-Carson","FS","Forearm/back","Out","Chicago Bears",2
"393","Kyle Long","OG","Ankle","Not Listed","Chicago Bears",2
"394","Mackensie Alexander","CB","Ankle","Not Listed","Minnesota Vikings",2
"395","Pat Elflein","C","Ankle/Shoulder","Out","Minnesota Vikings",2
"396","Everson Griffen","DE","Toe","Not Listed","Minnesota Vikings",2
"397","Roc Thomas","RB","Ankle","Not Listed","Minnesota Vikings",2
"398","Trae Waynes","CB","Knee","Not Listed","Minnesota Vikings",2
"399","Davante Adams","WR","Shoulder","Questionable","Green Bay Packers",2
"400","Oren Burks","LB","Shoulder","Questionable","Green Bay Packers",2
"401","Josh Jones","S","Ankle","Out","Green Bay Packers",2
"402","Aaron Rodgers","QB","Knee","Questionable","Green Bay Packers",2
"403","Ezekiel Ansah","DE","shoulder","Questionable","Detroit Lions",2
"404","LeGarrette Blount","RB","shoulder","Questionable","Detroit Lions",2
"405","Andrew Donnal","OL","knee","Out","Detroit Lions",2
"406","T.J. Lang","G","back","Out","Detroit Lions",2
"407","Matthew Stafford","QB","shin","Not Listed","Detroit Lions",2
"408","Mark Barron","LB","Ankle","Doubtful","Los Angeles Rams",2
"409","Todd Gurley","RB","Not Injury Related","Not Listed","Los Angeles Rams",2
"410","Mike Thomas","WR","Hip","Out","Los Angeles Rams",2
"411","Doug Baldwin","WR","Knee","Out","Seattle Seahawks",2
"412","Frank Clark","DE","Elbo","Not Listed","Seattle Seahawks",2
"413","Tre Flowers","CB","Hamstring","Doubtful","Seattle Seahawks",2
"414","D.J. Fluker","G/T","Hamstring","Doubtful","Seattle Seahawks",2
"415","Shaquill Griffin","CB","Thigh","Questionable","Seattle Seahawks",2
"416","Delano Hill","SS","Hamstring","Doubtful","Seattle Seahawks",2
"417","Dion Jordan","DE","Knee","Not Listed","Seattle Seahawks",2
"418","Bradley McDougald","FS","Knee","Not Listed","Seattle Seahawks",2
"419","Earl Thomas","FS","Not Injury Related","Not Listed","Seattle Seahawks",2
"420","Bobby Wagner","LB","Groin","Out","Seattle Seahawks",2
"421","K.J. Wright","LB","Knee","Out","Seattle Seahawks",2
"422","Adrian Colbert","DB","Hamstring","Questionable","San Francisco 49ers",2
"423","Joshua Garnett","G","Toe","Out","San Francisco 49ers",2
"424","Marquise Goodwin","WR","Quadricep","Out","San Francisco 49ers",2
"425","Erik Magnuson","OL","Hamstring","Out","San Francisco 49ers",2
"426","Mike Person","OL","Foot","Questionable","San Francisco 49ers",2
"427","Malcolm Smith","LB","Hamstring","Questionable","San Francisco 49ers",2
"428","Joe Staley","T","Not Injury Related - Vet Day","Not Listed","San Francisco 49ers",2
"429","Jaquiski Tartt","S","Shoulder","Not Listed","San Francisco 49ers",2
"430","K'Waun Williams","CB","Rib","Not Listed","San Francisco 49ers",2
"431","Ahkello Witherspoon","CB","Ankle","Not Listed","San Francisco 49ers",2
"432","Deatrich Wise Jr.","DL","Ankle","Not Listed","New England Patriots",3
"433","Danny Amendola","WR","Not Injury Related","Not Listed","Miami Dolphins",3
"434","John Denney","LS","Shoulder","Not Listed","Miami Dolphins",3
"435","Kenyan Drake","RB","Abdomen","Not Listed","Miami Dolphins",3
"436","Frank Gore","RB","Not Injury Related","Not Listed","Miami Dolphins",3
"437","William Hayes","DE","Finger","Not Listed","Miami Dolphins",3
"438","Reshad Jones","FS","Shoulder","Questionable","Miami Dolphins",3
"439","Bobby McCain","CB","Knee","Not Listed","Miami Dolphins",3
"440","DeVante Parker","WR","Finger","Not Listed","Miami Dolphins",3
"441","Ryan Tannehill","QB","Knee/Ankle","Not Listed","Miami Dolphins",3
"442","Lorenzo Alexander","LB","Rest","Not Listed","Buffalo Bills",3
"443","Kelvin Benjamin","WR","Hip","Not Listed","Buffalo Bills",3
"444","Phillip Gaines","CB","Elbow","Questionable","Buffalo Bills",3
"445","Taron Johnson","CB","Shoulder","Questionable","Buffalo Bills",3
"446","Taiwan Jones","RB","Head","Questionable","Buffalo Bills",3
"447","Shaq Lawson","DE","Hamstring","Out","Buffalo Bills",3
"448","Ray-Ray McCloud III","WR","Knee","Questionable","Buffalo Bills",3
"449","LeSean McCoy","RB","Rib","Questionable","Buffalo Bills",3
"450","Kyle Williams","DT","Rest","Not Listed","Buffalo Bills",3
"451","Kelvin Beachum","T","Foot","Not Listed","New York Jets",3
"452","James Carpenter","G","Foot","Not Listed","New York Jets",3
"453","Brandon Copeland","LB","Neck","Not Listed","New York Jets",3
"454","Quincy Enunwa","WR","Thumb","Not Listed","New York Jets",3
"455","Spencer Long","C","Knee","Not Listed","New York Jets",3
"456","Josh Martin","LB","Concussion","Out","New York Jets",3
"457","Marcus Maye","S","Foot","Doubtful","New York Jets",3
"458","Steve McLendon","DL","Knee","Not Listed","New York Jets",3
"459","Doug Middleton","S","Finger","Not Listed","New York Jets",3
"460","Neal Sterling","TE","Concussion","Out","New York Jets",3
"461","Brian Winters","G","Back","Not Listed","New York Jets",3
"462","Johnson Bademosi","CB","Knee","Not Listed","Houston Texans",3
"463","Jadeveon Clowney","DE/OLB","Back","Not Listed","Houston Texans",3
"464","Sammie Coates Jr.","WR","Hamstring","Questionable","Houston Texans",3
"465","Keke Coutee","WR","Hamstring","Questionable","Houston Texans",3
"466","Christian Covington","DE","Thigh / Knee","Not Listed","Houston Texans",3
"467","Duke Ejiofor","OLB","Hamstring","Not Listed","Houston Texans",3
"468","Will Fuller V","WR","Hamstring","Not Listed","Houston Texans",3
"469","Ryan Griffin","TE","Hip","Not Listed","Houston Texans",3
"470","DeAndre Hopkins","WR","Thumb / Ankle / Hamstring","Not Listed","Houston Texans",3
"471","Kareem Jackson","CB/S","Ankle","Not Listed","Houston Texans",3
"472","Whitney Mercilus","OLB","Shoulder","Not Listed","Houston Texans",3
"473","Martinas Rankin","T","Ankle","Not Listed","Houston Texans",3
"474","Jordan Thomas","TE","Hip","Questionable","Houston Texans",3
"475","J.J. Watt","DE","Knee","Not Listed","Houston Texans",3
"476","Kayvon Webster","CB","Achilles","Out","Houston Texans",3
"477","Denico Autry","DT/DE","Ankle","Out","Indianapolis Colts",3
"478","Anthony Castonzo","T","Hamstring","Out","Indianapolis Colts",3
"479","Jack Doyle","TE","Hip","Out","Indianapolis Colts",3
"480","Clayton Geathers","S","Knee/Elbow","Questionable","Indianapolis Colts",3
"481","T.Y. Hilton","WR","Quadricep","Not Listed","Indianapolis Colts",3
"482","Marlon Mack","RB","Foot/Hamstring","Out","Indianapolis Colts",3
"483","Chris Milton","CB","Concussion","Questionable","Indianapolis Colts",3
"484","Hassan Ridgeway","DT","Calf","Out","Indianapolis Colts",3
"485","Quincy Wilson","CB","Concussion","Out","Indianapolis Colts",3
"486","Jack Conklin","OT","Knee","Questionable","Tennessee Titans",3
"487","Kamalei Correa","LB","Back","Out","Tennessee Titans",3
"488","David Fluellen","RB","Groin","Out","Tennessee Titans",3
"489","Derrick Henry","RB","Back","Not Listed","Tennessee Titans",3
"490","Dennis Kelly","T","Illness","Out","Tennessee Titans",3
"491","Taylor Lewan","T","Concussion","Not Listed","Tennessee Titans",3
"492","Kendrick Lewis","S","Foot","Out","Tennessee Titans",3
"493","Marcus Mariota","QB","Rt. Elbow","Questionable","Tennessee Titans",3
"494","Luke Stocker","TE","Calf","Not Listed","Tennessee Titans",3
"495","A.J. Cann","OL","Triceps","Questionable","Jacksonville Jaguars",3
"496","Leonard Fournette","RB","Hamstring","Questionable","Jacksonville Jaguars",3
"497","D.J. Hayden","CB","Toe","Questionable","Jacksonville Jaguars",3
"498","Abry Jones","DT","Illness","Not Listed","Jacksonville Jaguars",3
"499","Brandon Linder","OL","Knee","Not Listed","Jacksonville Jaguars",3
"500","Jermey Parnell","OL","Knee","Not Listed","Jacksonville Jaguars",3
"501","Jalen Ramsey","CB","Ankle","Questionable","Jacksonville Jaguars",3
"502","Austin Seferian-Jenkins","TE","Core Muscle Injury","Not Listed","Jacksonville Jaguars",3
"503","T.J. Yeldon","RB","Ankle","Questionable","Jacksonville Jaguars",3
"504","Tyson Alualu","DE","Shoulder","Not Listed","Pittsburgh Steelers",3
"505","Morgan Burnett","S","Groin","Doubtful","Pittsburgh Steelers",3
"506","David DeCastro","OG","Hand","Doubtful","Pittsburgh Steelers",3
"507","Ramon Foster","OG","Knee","Not Listed","Pittsburgh Steelers",3
"508","Marcus Gilbert","T","Hamstring","Doubtful","Pittsburgh Steelers",3
"509","Joe Haden","CB","Hamstring","Not Listed","Pittsburgh Steelers",3
"510","Maurkice Pouncey","C","Coaches Decision","Not Listed","Pittsburgh Steelers",3
"511","Stephon Tuitt","DE","Illnes","Not Listed","Pittsburgh Steelers",3
"512","Anthony Averett","CB","Hamstring","Out","Baltimore Ravens",3
"513","Alex Collins","RB","Illness","Not Listed","Baltimore Ravens",3
"514","Willie Henry","DT","Abdomen","Out","Baltimore Ravens",3
"515","Hayden Hurst","TE","Foot","Out","Baltimore Ravens",3
"516","Matthew Judon","OLB","Hamstring","Questionable","Baltimore Ravens",3
"517","C.J. Mosley","ILB","Knee","Questionable","Baltimore Ravens",3
"518","Michael Pierce","DT","Foot","Questionable","Baltimore Ravens",3
"519","Ronnie Stanley","T","Elbow","Questionable","Baltimore Ravens",3
"520","Tim Williams","OLB","Illness","Not Listed","Baltimore Ravens",3
"521","Briean Boddy-Calhoun","DB","Hamstring","Not Listed","Cleveland Browns",3
"522","Seth DeValve","TE","Hamstring","Out","Cleveland Browns",3
"523","Desmond Harrison","OL","Shoulder","Not Listed","Cleveland Browns",3
"524","Christian Kirksey","LB","Shoulder/Ankle","Doubtful","Cleveland Browns",3
"525","Jarvis Landry","WR","Knee","Questionable","Cleveland Browns",3
"526","Emmanuel Ogbah","DL","Ankle","Out","Cleveland Browns",3
"527","Damarious Randall","DB","Heel","Questionable","Cleveland Browns",3
"528","Denzel Ward","DB","Hamstring","Not Listed","Cleveland Browns",3
"529","Giovani Bernard","HB","Knee","Not Listed","Cincinnati Bengals",3
"530","Preston Brown","LB","Ankle","Questionable","Cincinnati Bengals",3
"531","Cody Core","WR","Back","Not Listed","Cincinnati Bengals",3
"532","Tyler Eifert","TE","Back","Not Listed","Cincinnati Bengals",3
"533","Bobby Hart","OT","Illness","Not Listed","Cincinnati Bengals",3
"534","Michael Johnson","DE","Knee","Questionable","Cincinnati Bengals",3
"535","Tony McRae","CB","Knee","Not Listed","Cincinnati Bengals",3
"536","Joe Mixon","HB","Knee","Out","Cincinnati Bengals",3
"537","Billy Price","C","Foot","Out","Cincinnati Bengals",3
"538","Eric Berry","DB","Heel","Not Listed","Kansas City Chiefs",3
"539","Laurent Duvernay-Tardif","OL","Ankle","Not Listed","Kansas City Chiefs",3
"540","Kendall Fuller","DB","Thumb / Shoulder","Not Listed","Kansas City Chiefs",3
"541","Tyreek Hill","WR","Thigh / Heel","Not Listed","Kansas City Chiefs",3
"542","Anthony Hitchens","LB","Knee","Not Listed","Kansas City Chiefs",3
"543","Jordan Lucas","DB","Shoulder","Not Listed","Kansas City Chiefs",3
"544","Dorian O'Daniel","LB","Ankle","Out","Kansas City Chiefs",3
"545","Spencer Ware","RB","Hamstring","Not Listed","Kansas City Chiefs",3
"546","Sammy Watkins","WR","Foot","Not Listed","Kansas City Chiefs",3
"547","Andrew Wylie","OL","Bicep","Not Listed","Kansas City Chiefs",3
"548","Travis Benjamin","WR","Foot","Questionable","Los Angeles Chargers",3
"549","Joey Bosa","DE","Foot","Out","Los Angeles Chargers",3
"550","Antonio Gates","TE","Illness","Questionable","Los Angeles Chargers",3
"551","Melvin Gordon III","RB","Neck","Not Listed","Los Angeles Chargers",3
"552","Derek Watt","FB","Thumb","Questionable","Los Angeles Chargers",3
"553","Case Keenum","QB","Knee","Not Listed","Denver Broncos",3
"554","Brandon Marshall","ILB","Knee","Questionable","Denver Broncos",3
"555","Domata Peko Sr.","NT","Not Injury Related","Not Listed","Denver Broncos",3
"556","Shane Ray","OLB","Wrist","Not Listed","Denver Broncos",3
"557","Bradley Roby","CB","Wrist","Not Listed","Denver Broncos",3
"558","Dymonte Thomas","S","Abdomen","Questionable","Denver Broncos",3
"559","Jared Veldheer","T","Concussion","Questionable","Denver Broncos",3
"560","Leon Hall","CB","Illness","Not Listed","Oakland Raiders",3
"561","P.J. Hall","DT","Ankle","Out","Oakland Raiders",3
"562","Dwayne Harris","WR/RS","Foot","Not Listed","Oakland Raiders",3
"563","Rodney Hudson","C","Ankle","Not Listed","Oakland Raiders",3
"564","Gabe Jackson","G","Pectoral","Not Listed","Oakland Raiders",3
"565","Marshawn Lynch","RB","Shoulder","Not Listed","Oakland Raiders",3
"566","Nick Nelson","CB","Hamstring","Questionable","Oakland Raiders",3
"567","Brandon Parker","T","Ankle","Not Listed","Oakland Raiders",3
"568","Cole Beasley","WR","Ankle","Questionable","Dallas Cowboys",3
"569","Maliek Collins","DT","Knee","Out","Dallas Cowboys",3
"570","Kavon Frazier","S","Shoulder","Not Listed","Dallas Cowboys",3
"571","Travis Frederick","C","Illness","Out","Dallas Cowboys",3
"572","Randy Gregory","DE","Concussion","Not Listed","Dallas Cowboys",3
"573","Datone Jones","DE","Knee","Not Listed","Dallas Cowboys",3
"574","Sean Lee","LB","Hamstring","Not Listed","Dallas Cowboys",3
"575","Daniel Ross","DT","Wrist","Not Listed","Dallas Cowboys",3
"576","Xavier Woods","S","Hamstring","Questionable","Dallas Cowboys",3
"577","Jay Ajayi","RB","Back","Out","Philadelphia Eagles",3
"578","D.J. Alexander","LB","Knee","Not Listed","Philadelphia Eagles",3
"579","Corey Clement","RB",NA,"Questionable","Philadelphia Eagles",3
"580","Nathan Gerry","LB","Groin","Not Listed","Philadelphia Eagles",3
"581","Kamu Grugier-Hill","LB",NA,"Questionable","Philadelphia Eagles",3
"582","Alshon Jeffery","WR","Shoulder","Questionable","Philadelphia Eagles",3
"583","Jason Peters","T","Quadricep","Questionable","Philadelphia Eagles",3
"584","Darren Sproles","RB","Hamstring","Out","Philadelphia Eagles",3
"585","Carson Wentz","QB","Knee","Not Listed","Philadelphia Eagles",3
"586","Troy Apke","S","Hamstring","Out","Washington Redskins",3
"587","Zach Brown","LB","Oblique","Questionable","Washington Redskins",3
"588","Shaun Dion Hamilton","LB","Elbow","Not Listed","Washington Redskins",3
"589","Maurice Harris","WR","Concussion","Questionable","Washington Redskins",3
"590","Shawn Lauvao","G","Calf","Out","Washington Redskins",3
"591","Colt McCoy","QB","Right Thumb","Not Listed","Washington Redskins",3
"592","Morgan Moses","T","Knee","Not Listed","Washington Redskins",3
"593","Josh Norman","CB","Illness","Not Listed","Washington Redskins",3
"594","Paul Richardson Jr.","WR","Shoulder/Knee","Questionable","Washington Redskins",3
"595","Brandon Scherff","G","Knee","Not Listed","Washington Redskins",3
"596","Trent Williams","T","Knee","Not Listed","Washington Redskins",3
"597","Connor Barwin","LB","Knee","(-)","New York Giants",3
"598","Evan Engram","TE","Ankle","(-)","New York Giants",3
"599","Olivier Vernon","OLB","Ankle","OUT","New York Giants",3
"600","Terron Armstead","T","Knee","Not Listed","New Oleans Saints",3
"601","Tyeler Davison","DT","Foot","Out","New Oleans Saints",3
"602","Ted Ginn Jr.","WR","Knee","Not Listed","New Oleans Saints",3
"603","Andrus Peat","T","Ankle","Not Listed","New Oleans Saints",3
"604","Manti Te'o","LB","Knee","Out","New Oleans Saints",3
"605","Damiere Byrd","WR","Knee","Questionable","Carolina Panthers",3
"606","Donte Jackson","CB","Groin","Questionable","Carolina Panthers",3
"607","Greg Olsen","TE","Foot","Out","Carolina Panthers",3
"608","Curtis Samuel","WR","Medical Illness","Out","Carolina Panthers",3
"609","Da'Norris Searcy","S","Concussion","Out","Carolina Panthers",3
"610","Trai Turner","G","Concussion","Out","Carolina Panthers",3
"611","Beau Allen","DT","Foot","Out","Tampa Bay Buccaneers",3
"612","Chris Conte","S","Knee","Questionable","Tampa Bay Buccaneers",3
"613","Demar Dotson","T","Knee","Not Listed","Tampa Bay Buccaneers",3
"614","Ryan Fitzpatrick","QB","Knee","Not Listed","Tampa Bay Buccaneers",3
"615","Chris Godwin","WR","Toe","Not Listed","Tampa Bay Buccaneers",3
"616","Brent Grimes","CB","Groin","Questionable","Tampa Bay Buccaneers",3
"617","Ryan Jensen","C","Illness","Questionable","Tampa Bay Buccaneers",3
"618","Jason Pierre-Paul","DE","Knee","Not Listed","Tampa Bay Buccaneers",3
"619","Donovan Smith","T","Knee","Not Listed","Tampa Bay Buccaneers",3
"620","Vita Vea","DT","Calf","Out","Tampa Bay Buccaneers",3
"621","Marcus Williams","CB","Hamstring","Out","Tampa Bay Buccaneers",3
"622","DeAndre Houston-Carson","FS","Forearm","Out","Chicago Bears",3
"623","Kyle Long","OG","Non-injury/resting veteran","Not Listed","Chicago Bears",3
"624","Mackensie Alexander","CB","Ankle/Thumb","Not Listed","Minnesota Vikings",3
"625","Mike Boone","RB","Groin","Questionable","Minnesota Vikings",3
"626","Dalvin Cook","RB","Hamstring","Out","Minnesota Vikings",3
"627","Pat Elflein","C","Ankle/Shoulder","Not Listed","Minnesota Vikings",3
"628","Everson Griffen","DE","Knee","Out","Minnesota Vikings",3
"629","Holton Hill","CB","Ankle","Not Listed","Minnesota Vikings",3
"630","Rashod Hill","T","Foot","Not Listed","Minnesota Vikings",3
"631","David Morgan","TE","Knee","Out","Minnesota Vikings",3
"632","Marcus Sherels","CB","Ribs","Out","Minnesota Vikings",3
"633","Matt Wile","P","Wrist","Not Listed","Minnesota Vikings",3
"634","Oren Burks","LB","Shoulder","Questionable","Green Bay Packers",3
"635","Davon House","CB","Biceps","Questionable","Green Bay Packers",3
"636","Josh Jones","S","Ankle","Questionable","Green Bay Packers",3
"637","Kevin King","CB","Groin","Out","Green Bay Packers",3
"638","Aaron Rodgers","QB","Knee","Questionable","Green Bay Packers",3
"639","Jamal Agnew","CB","shoulder","Not Listed","Detroit Lions",3
"640","Ezekiel Ansah","DE","shoulder","Questionable","Detroit Lions",3
"641","Taylor Decker","T","not injury related","Not Listed","Detroit Lions",3
"642","Andrew Donnal","OL","knee","Out","Detroit Lions",3
"643","Eli Harold","LB","hip","Questionable","Detroit Lions",3
"644","Marvin Jones Jr.","WR","ankle","Questionable","Detroit Lions",3
"645","T.J. Lang","G","back","Questionable","Detroit Lions",3
